"id","query","agent","topic"
"2833","我在使用LTS服务，已知表名为 `log`，该表包含字段 `select.prod.cpd.oyw` 和 `labels.status`，我们想要统计日志中状态码为 504 的记录数量，并返回前 100 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2834","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.ts(float)` 和 `labels.vname.keyword`，我们想要统计日志中每个虚拟名称（`labels.vname.keyword`）的最大和最小时间戳，并筛选出任务停止记录且时间差大于 600 秒的记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2835","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.msg.keyword`，我们想要从日志中提取消息内容的前 300 个字符（`labels.msg.keyword`），统计每个消息内容的出现次数，并在满足子查询条件（日志表总行数大于等于 20）的情况下，按照出现次数的降序排列，最后返回出现次数最多的前 5 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2836","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.sid.keyword`、`labels.e_msg.keyword` 和 `labels.server_id.keyword`，我们想要统计日志中每组会话 ID、服务器 ID 和错误消息组合的出现次数，并按照出现次数的降序排列，返回数量最多的一条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2837","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.msg.keyword` 和 `labels.aid.keyword`，我们想要从日志中提取消息内容的前 300 个字符（`labels.msg.keyword`）和应用名（`labels.aid.keyword`），统计每组消息内容和应用名的组合出现的次数，并在满足子查询条件（日志表总行数大于等于 15）的情况下，按照出现次数的降序排列，最后返回出现次数最多的前 5 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2838","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.uri.keyword` 和 `labels.status(long)`，我们想要统计日志中状态码大于等于 500 的 URI（`labels.uri.keyword`）的出现次数，并按照出现次数的降序排列。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2839","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.host.keyword` 和 `labels.uri.keyword`，我们想要统计日志中每个 URL（`labels.host.keyword` + `labels.uri.keyword`）的出现次数，并按照出现次数的降序排列。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2840","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.msg.keyword`，我们想要从日志中提取消息内容的第 84 到 134 个字符，统计每个消息内容的出现次数，并按照出现次数的降序排列。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2841","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.ts.keyword` 和 `labels.msg.keyword`，我们想要从日志中提取消息内容中的域名部分，并统计每个域名的出现次数，最后按照出现次数的降序排列，返回前 5 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2842","我在使用LTS服务，已知表名为 `log`，该表包含字段不明确（未指定字段），我们想要比较日志中今天和昨天的总行数，计算其比率，并返回比率。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2843","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.uid(long)`、`labels.c_aid.keyword`、`labels.c_ver.keyword`、`labels.err_msg.keyword`、`source_type` 和 `labels.owner_ip.keyword`，我们想要从日志中查询用户 ID、应用 Aid、版本、错误消息、来源类型和 IP 地址，并返回前 100 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2844","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.rtmpID.keyword` 和 `labels.num(long)`，我们想要从日志中查询 RTMP ID 和数量，并返回前 2 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2845","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.rtmpID.keyword` 和 `labels.num(long)`，我们想要从日志中查询 RTMP ID 和数量，并返回前 100 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2846","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.insert_count(long)`，我们想要查询日志中插入次数的最大值，并返回前 1 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2847","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.msg.keyword` 和 `labels.aid.keyword`，我们想要从日志中提取消息内容的前 300 个字符（`labels.msg.keyword`）和应用名（`labels.aid.keyword`），统计每组消息内容和应用名的组合出现的次数，并在满足子查询条件（日志表总行数大于 10）的情况下，按照出现次数的降序排列，最后返回出现次数最多的前 5 条记录。请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2848","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.queue_count(long)`，我们想要从日志中查询队列数量（`labels.queue_count(long)`），并返回前 1 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2849","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.msg_substring_.keyword` 和 `labels.error.keyword`，我们想要统计日志中每组消息子字符串和错误信息组合的出现次数。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2850","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.uri.keyword` 和 `__time`，我们想要计算日志中每个 URI（`labels.uri.keyword`）在不同时间（按分钟截取）的请求时间的 99.9 百分位数（`p999`），并按照时间降序排列，最后返回前 1440 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2851","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.message.keyword`，我们想要统计日志中每个消息内容（`labels.message.keyword`）的出现次数，并按照出现次数的降序排列。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2852","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.upstream_addr.keyword`，我们想要统计日志中每个上游地址（`labels.upstream_addr.keyword`）的出现次数，并按照出现次数的降序排列，返回前 10 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2853","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.HTTP_CDN_SRC_IP.keyword`、`labels.remote_addr.keyword`、`labels.uri.keyword`、`labels.time_local.keyword`、`labels.upstream_addr.keyword` 和 `labels.status(long)`，我们想要从日志中查询 CDN 源 IP、远程地址、URI、时间、上游地址和状态码，并返回前 100 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2854","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.status(long)` 和 `labels.upstream_addr.keyword`，我们想要统计日志中每组状态码和上游地址组合的出现次数，并按照出现次数的降序排列，返回前 10 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2855","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.status(long)`、`labels.host.keyword` 和 `labels.uri.keyword`，我们想要统计日志中每组状态码、主机和 URI 组合的出现次数，并按照出现次数的降序排列，返回前 10 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2856","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.msg_substring_.keyword` 和 `labels.rid(long)`，我们想要根据消息子字符串的内容分类（如“腾讯”、“网宿”等），并统计每组消息内容和房间 ID 组合的出现次数。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2857","我在使用LTS服务，已知表名为 `log`，该表包含字段 `__time`，我们想要按小时对日志时间进行分组，统计每小时的日志数量，并比较今天和昨天的日志数量，计算其比率，最后返回时间、今天数量、昨天数量和比率。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2858","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.msg.keyword` 和 `labels.aid.keyword`，我们想要从日志中提取消息内容的前 300 个字符（`labels.msg.keyword`）和应用名（`labels.aid.keyword`），统计每组消息内容和应用名的组合出现的次数，并在满足子查询条件（日志表总行数大于 30）的情况下，按照出现次数的降序排列，最后返回出现次数最多的前 5 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2859","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.msg.keyword`，我们想要从日志中提取消息内容的前 300 个字符（`labels.msg.keyword`），统计每个消息内容的出现次数，并在满足子查询条件（日志表总行数大于等于 40）的情况下，按照出现次数的降序排列，最后返回出现次数最多的前 5 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2860","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.uri.keyword`，我们想要统计日志中每个 URI（`labels.uri.keyword`）的出现次数，并按照出现次数的降序排列。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2861","我在使用LTS服务，已知表名为 `log`，该表包含字段 `__time`，我们想要按秒对日志时间进行分组，统计每秒的日志数量，并按照日志数量的降序排列，返回前 10 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2862","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.targetId.keyword` 和 `labels.aid.keyword`，我们想要统计日志中每组奖励类型和应用名组合的出现次数，并在满足子查询条件（日志表总行数大于等于 1000）的情况下，按照出现次数的降序排列，最后返回出现次数最多的前 5 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2863","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.lv`，我们想要计算日志中错误级别（`labels.lv = 'error'`）的记录占信息级别和错误级别记录总数的百分比，并返回前 100 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2864","我在使用LTS服务，已知表名为 `log`，该表包含字段 `msg` 和 `aid`，我们想要从日志中提取消息内容的前 300 个字符（`msg`）和应用名（`aid`），统计每组消息内容和应用名的组合出现的次数，并在满足子查询条件（日志表总行数大于等于 3）的情况下，按照出现次数的降序排列，最后返回出现次数最多的前 5 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2865","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.msg.keyword` 和 `labels.aid.keyword`，我们想要从日志中提取消息内容的前 150 个字符（`labels.msg.keyword`）和应用名（`labels.aid.keyword`），统计每组消息内容和应用名的组合出现的次数，并在满足子查询条件（日志表总行数大于等于 5）的情况下，按照出现次数的降序排列，最后返回出现次数最多的前 5 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2866","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.msg.keyword`，我们想要从日志中提取消息内容的前 300 个字符（`labels.msg.keyword`），统计每个消息内容的出现次数，并在满足子查询条件（日志表总行数大于等于 15）的情况下，按照出现次数的降序排列，最后返回出现次数最多的前 5 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2867","我在使用LTS服务，已知表名为 `log`，该表包含字段不明确（未指定字段），我们想要统计日志表的总行数，并返回前 100 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2868","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.msg_substring_.keyword` 和 `labels.aid.keyword`，我们想要统计日志中每组消息子字符串和应用名组合的出现次数，并在满足子查询条件（日志表总行数大于等于 15）的情况下，按照出现次数的降序排列，最后返回出现次数最多的前 5 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2869","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.host.keyword` 和 `labels.uri.keyword`，我们想要统计日志中每组 URL、主机和状态码组合的平均请求时间，并按照请求时间的降序排列。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2870","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.host.keyword`、`labels.uri.keyword` 和 `labels.upstream_response_time(float)`，我们想要从日志中查询主机、URI 和上游响应时间，并按照上游响应时间的降序排列，返回前 5 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2871","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.msg.keyword`，我们想要从日志中提取消息内容的前 300 个字符（`labels.msg.keyword`），统计每个消息内容的出现次数，并在满足子查询条件（日志表总行数大于等于 10）的情况下，按照出现次数的降序排列，最后返回出现次数最多的前 5 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2872","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.msg_substring_.keyword` 和 `labels.aid.keyword`，我们想要统计日志中每组消息子字符串和应用名组合的出现次数，并在满足子查询条件（日志表总行数大于等于 25）的情况下，按照出现次数的降序排列，最后返回出现次数最多的前 5 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2873","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.msg_substring_.keyword` 和 `labels.aid.keyword`，我们想要统计日志中每组消息子字符串和应用名组合的出现次数，并在满足子查询条件（日志表总行数大于等于 5）的情况下，按照出现次数的降序排列，最后返回出现次数最多的前 5 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2874","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.msg.keyword`，我们想要从日志中提取消息内容的前 150 个字符（`labels.msg.keyword`），统计每个消息内容的出现次数，并按照出现次数的降序排列。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2875","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.msg.keyword` 和 `labels.aid.keyword`，我们想要从日志中提取消息内容的前 500 个字符（`labels.msg.keyword`）和应用名（`labels.aid.keyword`），统计每组消息内容和应用名的组合出现的次数，并在满足子查询条件（日志表总行数大于等于 30）的情况下，按照出现次数的降序排列，最后返回出现次数最多的前 5 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2876","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.msg_substring_.keyword`，我们想要统计日志中每个消息子字符串（`labels.msg_substring_.keyword`）的错误数量，并按照错误数量的降序排列。请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2877","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.msg.keyword` 和 `labels.aid.keyword`，我们想要从日志中提取消息内容的前 300 个字符（`labels.msg.keyword`）和应用名（`labels.aid.keyword`），统计每组消息内容和应用名的组合出现的次数，并在满足子查询条件（日志表总行数大于等于 20）的情况下，按照出现次数的降序排列，最后返回出现次数最多的前 10 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2878","我在使用LTS服务，已知表名为 `log`，该表包含字段不明确（未指定字段），我们想要比较日志中今天和昨天的总行数，计算其比率，并返回当前日志数量、昨日日志数量和比值。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2879","我在使用LTS服务，已知表名为 `log`，该表包含字段 `ip`，我们想要统计日志中每个 IP 地址的出现次数。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2880","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.exLog.keyword`，我们想要统计日志中每个异常日志（`labels.exLog.keyword`）的出现次数，并按照出现次数的降序排列。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2881","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.msg.keyword` 和 `labels.aid.keyword`，我们想要从日志中提取消息内容的前 400 个字符（`labels.msg.keyword`）和应用名（`labels.aid.keyword`），统计每组消息内容和应用名的组合出现的次数，并在满足子查询条件（日志表总行数大于等于 20）的情况下，按照出现次数的降序排列，最后返回出现次数最多的前 5 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2882","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.msg.keyword` 和 `labels.aid.keyword`，我们想要从日志中提取消息内容的前 300 个字符（`labels.msg.keyword`）和应用名（`labels.aid.keyword`），统计每组消息内容和应用名的组合出现的次数，并在满足子查询条件（日志表总行数大于等于 2）的情况下，按照出现次数的降序排列，最后返回出现次数最多的前 5 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2883","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.lv.keyword`，我们想要计算日志中错误级别（`labels.lv = 'error'`）的记录占信息级别和错误级别记录总数的百分比。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2884","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.uri.keyword`，我们想要统计日志中每个 URI（`labels.uri.keyword`）的出现次数，并按照出现次数的降序排列，返回前 10 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2885","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.http_x_forwarded_for.keyword`、`labels.uri.keyword` 和 `labels.status(long)`，我们想要统计日志中每组请求 IP、URI 和状态码组合的出现次数，并按照出现次数的降序排列，返回前 20 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2886","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.HTTP_CDN_SRC_IP.keyword`，我们想要统计日志中每个源 IP（`labels.HTTP_CDN_SRC_IP.keyword`）的出现次数，并按照出现次数的降序排列，返回前 10 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2887","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.status(long)`，我们想要统计日志中每个状态码（`labels.status(long)`）的出现次数，并按照出现次数的降序排列，返回前 10 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2888","我在使用LTS服务，已知表名为 `log`，该表包含字段 `ip`，我们想要统计日志中每个 IP 地址的出现次数，并筛选出出现次数小于 4000 的记录，最后按照出现次数的升序排列。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2889","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.msg_substring_.keyword`，我们想要统计日志中每个消息子字符串（`labels.msg_substring_.keyword`）的出现次数。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2890","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.uri.keyword`，我们想要比较日志中每个 URI 今天和昨天的出现次数，计算其比率，并返回当前数量、昨日数量和比率，最后按照当前数量的降序排列，返回前 10 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2891","我在使用LTS服务，已知表名为 `log`，该表包含字段不明确（未指定字段），我们想要比较日志中当前分钟和前一分钟的日志数量，计算其比率，并返回当前 QPM、前一分钟 QPM 和比值。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2892","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.host.keyword`，我们想要统计日志中每个主机（`labels.host.keyword`）的出现次数，并按照出现次数的降序排列，返回前 10 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2893","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.status(long)` 和 `labels.uri.keyword`，我们想要统计日志中每组状态码和 URI 组合的出现次数，并按照出现次数的降序排列，返回前 10 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2894","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.msg.keyword` 和 `__time`，我们想要从日志中提取消息内容中的请求时间（`cost:` 后的部分），并计算每分钟的平均请求时间和最大请求时间，最后按照时间升序排列。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2895","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.msg.keyword`，我们想要统计日志中消息内容（`labels.msg.keyword`）的出现次数，并返回前 100 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2896","我在使用LTS服务，已知表名为 log，该表包含字段 labels.sid.keyword（会话ID） 和 labels.u_ip.keyword（用户IP）。
我们希望按照每个会话ID与用户IP的组合进行分组，统计每组的日志数量（以 __time 字段计数），只保留日志数量大于等于 10 的组合。
然后按照数量从高到低排序，返回数量最多的一组会话ID与用户IP的组合信息。请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2897","使用aom生成promQL语句，请问aom中监控cce集群中每个节点的cpu和内存，cpu使用率大于某个阈值的prometheus语句怎么写呢，以及内存使用率语句","AOM云服务使用","PromQL生成"
"2898","使用aom生成promQL语句，请问aom中监控cce集群中每个节点内存使用率大于某个阈值的prometheus语句怎么写呢","AOM云服务使用","PromQL生成"
"2899","使用aom指标查询.生成一个PromQL语句，返回http_requests_total的时序指标","AOM云服务使用","PromQL生成"
"2900","使用aom指标生成一个PromQL语句，返回数据指标名称为http_requests_total及给定job和handler标签的所有时间序列","AOM云服务使用","PromQL生成"
"2901","使用aom指标生成一个PromQL语句，返回数据指标名称为http_requests_total及给定job和handler标签在5分钟内的时间序列","AOM云服务使用","PromQL生成"
"2902","我在使用aom，想生成一个PromQL语句，返回指标名称为http_requests_total，并且job标签以server结尾的向量。","AOM云服务使用","PromQL生成"
"2903","我在使用aom，想生成一个PromQL语句，返回指标名称为http_requests_total，并且选择除了 4xx 以外的所有 HTTP 状态码。","AOM云服务使用","PromQL生成"
"2904","我在使用aom，想生成一个PromQL语句，返回过去 30 分钟的 http_requests_total 指标的 5 分钟内的平均速率，分辨率为 1 分钟.","AOM云服务使用","PromQL生成"
"2905","我在使用aom，想生成一个PromQL语句，返回最近 5 分钟内指标名称为http_requests_total的所有时间序列的每秒速率","AOM云服务使用","PromQL生成"
"2906","我在使用aom，想生成一个PromQL语句，我的http_requests_total时间序列都有job(按作业名称进行划分)和instance(按作业的实例进行划分)，我们可能希望得到的输出时间序列较少，所以对所有实例的速率进行求和，但仍然保留job维度，请返回最近 5 分钟内指标名称为http_requests_total的所有时间序列的每秒速率","AOM云服务使用","PromQL生成"
"2907","我在使用aom，想生成一个PromQL语句，假设instance_memory_limit_bytes  和 instance_memory_usage_bytes 分别表示示例最大可用的内存和当前已用的内存，单位为字节，请生成一个PromQL语句返回当前未使用的内存，返回单位为MB","AOM云服务使用","PromQL生成"
"2908","我在使用aom，想生成一个PromQL语句，我有一个cpu利用率指标 instance_cpu_time_ns, 请返回过去 5 分钟内该指标下 CPU 使用速度最快的前 3 个应用（app） 和 进程（proc）组合。","AOM云服务使用","PromQL生成"
"2909","我在使用aom，rate(http_requests_total[5m])，这个PromQL语句什么含义？","AOM云服务使用","PromQL解释"
"2910","我在使用aom,请问 http_requests_total{job=""apiserver"", handler=""/api/comments""} 这个PromQL语句什么含义？","AOM云服务使用","PromQL解释"
"2911","我在使用aom，请问http_requests_total{job=~"".*server""}这个PromQL语句什么含义？","AOM云服务使用","PromQL解释"
"2912","我在使用aom，http_requests_total{job=""apiserver"", handler=""/api/comments""}[5m] 这个PromQL语句什么含义？","AOM云服务使用","PromQL解释"
"2913","我在使用aom，请问http_requests_total{status!~""4..""} 这个PromQL语句什么含义？","AOM云服务使用","PromQL解释"
"2914","我在使用aom，请问rate(http_requests_total[5m])[30m:1m] 这个PromQL语句什么含义？","AOM云服务使用","PromQL解释"
"2915","我在使用aom，请问rate(http_requests_total[5m]) 这个PromQL语句什么含义？","AOM云服务使用","PromQL解释"
"2916","我在使用aom，请问 sum by (job) (","AOM云服务使用","PromQL解释"
"2917","rate(http_requests_total[5m])","AOM云服务使用-否",""
"2918",") 这个PromQL语句什么含义？","AOM云服务使用-否",""
"2919","我在使用aom，想生成一个PromQL语句，它能统计某个 Kubernetes Pod 在网络接收方面丢包（dropped packets）的瞬时速率，并按照 pod 进行分组汇总。","AOM云服务使用","PromQL生成"
"2920","我在使用aom，我的PromQL语句返回数据指标名称为http_requests_total及给定job和handler标签在5分钟内的时间序列，我的PromQL语句是http_requests_total{job=""apiserver"", handler=""/api/comments""}，请改正它的错误。","AOM云服务使用","PromQL纠错/优化"
"2921","使用aom指标查询，生成一个PromQL语句，返回instance_cpu_time_ns的时序指标","AOM云服务使用","PromQL生成"
"2922","使用aom指标查询，生成一个PromQL语句，返回instance_memory_usage_bytes的时序指标，并过滤标签job=""node-exporter""","AOM云服务使用","PromQL生成"
"2923","使用aom指标查询，生成一个PromQL语句，返回http_requests_total指标，并按status码分组","AOM云服务使用","PromQL生成"
"2924","使用aom指标查询，生成一个PromQL语句，返回过去5分钟内http_requests_total的增长率","AOM云服务使用","PromQL生成"
"2925","使用aom指标查询，生成一个PromQL语句，返回http_requests_total指标，并计算每秒平均请求量，按job分组","AOM云服务使用","PromQL生成"
"2926","使用aom指标查询，生成一个PromQL语句，返回当前正在运行的Pod数量","AOM云服务使用","PromQL生成"
"2927","使用aom指标查询，生成一个PromQL语句，返回容器内存使用率，单位为MB","AOM云服务使用","PromQL生成"
"2928","使用aom指标查询，生成一个PromQL语句，返回容器CPU使用率，单位为毫核","AOM云服务使用","PromQL生成"
"2929","使用aom指标查询，生成一个PromQL语句，返回top5的HTTP错误请求量","AOM云服务使用","PromQL生成"
"2930","使用aom指标查询，生成一个PromQL语句，返回服务响应延迟的P99值","AOM云服务使用","PromQL生成"
"2931","我在使用aom，我想知道rate(http_requests_total[5m])这个PromQL语句的含义","AOM云服务使用","PromQL解释"
"2932","我在使用aom，我想知道sum by (job) (rate(http_requests_total[5m]))这个PromQL语句的含义","AOM云服务使用","PromQL解释"
"2933","我在使用aom，我想知道topk(3, http_requests_total)这个PromQL语句的含义","AOM云服务使用","PromQL解释"
"2934","我在使用aom，我想知道http_requests_total{job=""api-server""}[5m]这个PromQL语句的含义","AOM云服务使用","PromQL解释"
"2935","我在使用aom，我想知道histogram_quantile(0.99, {__name__=""request_latency_seconds_bucket""})这个PromQL语句的含义","AOM云服务使用","PromQL解释"
"2936","我在使用aom，我想知道changes(http_requests_total[5m])这个PromQL语句的含义","AOM云服务使用","PromQL解释"
"2937","我在使用aom，我想知道delta(cpu_temp_degrees[5m])这个PromQL语句的含义","AOM云服务使用","PromQL解释"
"2938","我在使用aom，我想知道increase(instance_cpu_time_ns[5m])这个PromQL语句的含义","AOM云服务使用","PromQL解释"
"2939","我在使用aom，我想知道absent(http_requests_total)这个PromQL语句的含义","AOM云服务使用","PromQL解释"
"2940","我在使用aom，我想知道time() - last_reset(http_requests_total offset 1h)这个PromQL语句的含义","AOM云服务使用","PromQL解释"
"2941","我在使用aom，我的PromQL语句是http_requests_total[5m]，我想返回过去5分钟的时间序列，请指出错误并改正","AOM云服务使用","PromQL纠错/优化"
"2942","我在使用aom，我的PromQL语句是rate(http_requests_total[5m] by (job))，请指出错误并改正","AOM云服务使用","PromQL纠错/优化"
"2943","我在使用aom，我的PromQL语句是http_requests_total{job=""api-server""[5m]}，请指出错误并改正","AOM云服务使用","PromQL纠错/优化"
"2944","我在使用aom，我的PromQL语句是avg(http_requests_total) without (instance)，请指出错误并改正","AOM云服务使用","PromQL纠错/优化"
"2945","我在使用aom，我的PromQL语句是sum(rate(http_requests_total[5m])) without (job)，请指出错误并改正","AOM云服务使用","PromQL纠错/优化"
"2946","我在使用aom，我的PromQL语句是rate(instance_cpu_time_ns[5m]) * 100，但返回值看起来不对，请指出错误并改正","AOM云服务使用","PromQL纠错/优化"
"2947","我在使用aom，我的PromQL语句是avg_over_time(instance_memory_usage_bytes[5m])，但我只想看最近一个点的值，请指出错误并改正","AOM云服务使用","PromQL纠错/优化"
"2948","我在使用aom，我的PromQL语句是topk(3, http_requests_total by (job))，请指出错误并改正","AOM云服务使用","PromQL纠错/优化"
"2949","我在使用aom，我的PromQL语句是rate(http_requests_total[1m]) > bool 100，但返回布尔值不是我想要的，请指出错误并改正","AOM云服务使用","PromQL纠错/优化"
"2950","我在使用aom，我想查看最近5分钟内，每个Pod的CPU使用时间的增长量，如何编写PromQL？","AOM云服务使用","PromQL生成"
"2951","我在使用aom，我想查看当前系统中HTTP请求成功率最高的前5个服务，请生成对应的PromQL语句","AOM云服务使用","PromQL生成"
"2952","我在使用aom，我想查看某个特定Job在过去1小时内的最大CPU使用情况，如何生成PromQL？","AOM云服务使用","PromQL生成"
"2953","我在使用aom，我想查看某个服务在过去5分钟内HTTP 5xx错误的数量，请生成对应的PromQL语句","AOM云服务使用","一般"
