"id","query","agent","topic"
"2695","我在使用LTS服务，已知表名为 log，该表包含字段 labels.status(long)，我们想要统计日志中状态码为 504 的记录数量（SUM_504）以及状态码不为 504 的记录数量（SUM_OTHER_50X），并返回前 100 条记录。请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2696","我在使用LTS服务，已知表名为 log，该表包含字段 labels.msg.keyword 和 labels.aid.keyword，我们想要从日志中提取消息内容的前 300 个字符（labels.msg.keyword）和应用名（labels.aid.keyword），统计每组消息内容和应用名的组合出现的次数，并在满足子查询条件（日志表总行数大于等于 25）的情况下，按照出现次数的降序排列，最后返回出现次数最多的前 5 条记录。请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2697","我在使用LTS服务，已知表名为 log，该表包含字段不明确（未指定字段），我们想要统计日志表的总行数，并返回前 100 条记录。请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2698","我在使用LTS服务，已知表名为 log，该表包含字段 labels.msg.keyword，我们想要从日志中提取消息内容的前 400 个字符（labels.msg.keyword），统计每个消息内容的出现次数，并在满足子查询条件（日志表总行数大于等于 10）的情况下，按照出现次数的升序排列。请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2699","我在使用LTS服务，已知表名为 log，该表包含字段 labels.uri.keyword 和 labels.status(long)，我们想要从日志中提取 URI 的前部分（去掉查询参数），并统计每个 URI 和状态码组合的出现次数，在满足子查询条件（日志表总行数大于等于 1000000）的情况下，按照出现次数的降序排列，最后返回出现次数最多的前 3 条记录。请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2700","我在使用LTS服务，已知表名为 log，该表包含字段 labels.request_time(float) 和 __time，我们想要计算日志中请求时间的 99.9 百分位数（p999），并按分钟截取时间（t）进行分组，按照时间降序排列，最后返回前 1440 条记录。请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2701","我在使用LTS服务，已知表名为 log，该表包含字段不明确（未指定字段），我们想要统计日志表的总行数，并返回前 100 条记录。请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2702","我在使用LTS服务，已知表名为 log，该表包含字段 labels.msg.keyword 和 labels.aid.keyword，我们想要从日志中提取消息内容的前 300 个字符（labels.msg.keyword）和应用名（labels.aid.keyword），统计每组消息内容和应用名的组合出现的次数，并按照出现次数的降序排列。请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2703","我在使用LTS服务，已知表名为 log，该表包含字段 labels.vname.keyword，我们想要统计日志中每个不同的虚拟名称（labels.vname.keyword）出现的次数，并按照出现次数的降序排列。请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2704","我在使用LTS服务，已知表名为 log，该表包含字段 labels.status(long)，我们想要统计日志中状态码为 504 的记录数量（SUM_504）以及状态码不为 504 的记录数量（SUM_OTHER_50X），并处理可能的空值情况（将空值替换为 0）。请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2705","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.msg_substring_.keyword`，我们想要统计日志中每个不同的消息子字符串（`labels.msg_substring_.keyword`）的前 150 个字符出现的次数，并按照出现次数的降序排列。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2706","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.msg_substring_.keyword`，我们想要统计日志中每个不同的消息子字符串（`labels.msg_substring_.keyword`）出现的次数，并按照出现次数的升序排列，最后返回出现次数最少的前 10 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2707","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.uri.keyword` 和 `labels.status(long)`，我们想要从日志中提取 URI 的前部分（去掉查询参数），并统计每个 URI 和状态码组合的出现次数，在满足子查询条件（日志表总行数大于等于 2000）的情况下，按照出现次数的降序排列，最后返回出现次数最多的前 3 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2708","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.uri.keyword`，我们想要比较日志中每个 URI（`labels.uri.keyword`）今天和昨天的出现次数，计算其比率，并筛选出比率大于等于 1.3 且今天出现次数大于 300000 的记录，最后按照比率降序排列，返回前 3 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2709","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.msg.keyword` 和 `labels.aid.keyword`，我们想要从日志中提取消息内容的前 300 个字符（`labels.msg.keyword`）和应用名（`labels.aid.keyword`），统计每组消息内容和应用名的组合出现的次数，并在满足子查询条件（日志表总行数大于等于 10）的情况下，按照出现次数的降序排列，最后返回出现次数最多的前 5 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2710","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.msg.keyword` 和 `labels.aid.keyword`，我们想要从日志中提取消息内容的前 300 个字符（`labels.msg.keyword`）和应用名（`labels.aid.keyword`），统计每组消息内容和应用名的组合出现的次数，并在满足子查询条件（日志表总行数大于等于 5）的情况下，按照出现次数的降序排列，最后返回出现次数最多的前 5 条记录。请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2711","我在使用LTS服务，已知表名为 `log`，该表包含字段 `__time` 和 `labels.body_bytes_sent(long)`，我们想要按秒对日志时间进行分组，统计每秒的日志数量以及请求体大小超过 300 的记录数量，并按照日志数量的降序排列，返回数量最多的前 5 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2712","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.msg_substring_.keyword`，我们想要统计日志中每个不同的消息子字符串（`labels.msg_substring_.keyword`）出现的次数，并按照出现次数的降序排列。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2713","我在使用LTS服务，已知表名为 `log`，该表包含字段 `__time`，我们想要按秒对日志时间进行分组，统计每秒的日志数量，并按照日志数量的降序排列，返回数量最多的前 20 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2714","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.msg.keyword` 和 `labels.aid.keyword`，我们想要从日志中提取消息内容的前 400 个字符（`labels.msg.keyword`）和应用名（`labels.aid.keyword`），统计每组消息内容和应用名的组合出现的次数，并在满足子查询条件（日志表总行数大于等于 10）的情况下，按照出现次数的降序排列，最后返回出现次数最多的前 5 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2715","我在使用LTS服务，已知表名为 `log`，该表包含字段 `machine_id`、`server_name` 和 `core_time`，我们想要统计日志中每个不同的机器 ID（`machine_id`）、服务器名称（`server_name`）和核心时间（`core_time`）组合出现的次数，并按照出现次数的降序排列。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2716","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.msg_substring_.keyword` 和 `labels.error.keyword`，我们想要统计日志中每个不同的消息子字符串（`labels.msg_substring_.keyword`）和错误信息（`labels.error.keyword`）组合出现的次数，并按照出现次数的降序排列。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2717","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.sid.keyword`，我们想要统计日志中每个不同的会话 ID（`labels.sid.keyword`）出现的次数，并筛选出出现次数大于等于 5 的记录，最后按照出现次数的降序排列。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2718","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.rid(long)`，我们想要统计日志中请求 ID（`labels.rid(long)`）的数量。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2719","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.class.keyword`，我们想要统计日志中每个不同的类别（`labels.class.keyword`）出现的次数。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2720","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.uri.keyword`，我们想要从日志中提取 URI 的路径部分，并统计每个路径的出现次数，最后按照出现次数的降序排列。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2721","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.msg.keyword`，我们想要从日志中提取消息内容的前 400 个字符（`labels.msg.keyword`），统计每个消息内容的出现次数，并在满足子查询条件（日志表总行数大于等于 10）的情况下，按照出现次数的升序排列。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2722","我在使用LTS服务，已知表名为 `log`，该表包含字段 `__time`，我们想要按分钟对日志时间进行分组，统计每分钟的日志数量，并按照时间升序排列，返回前 2000 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2723","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.uri.keyword`，我们想要统计日志中每个不同的 URI（`labels.uri.keyword`）出现的次数。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2724","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.status(long)`，我们想要统计日志中每分钟状态码为 504 的记录数量（`SUM_504`）以及状态码不为 504 的记录数量（`SUM_OTHER_50X`），并筛选出 `SUM_504` 大于等于 10 和 `SUM_OTHER_50X` 大于等于 2 的记录，最后处理可能的空值情况（将空值替换为 0）。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2725","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.msg.keyword` 和 `labels.aid.keyword`，我们想要从日志中提取消息内容的前 300 个字符（`labels.msg.keyword`）和应用名（`labels.aid.keyword`），统计每组消息内容和应用名的组合出现的次数，并在满足子查询条件（日志表总行数大于等于 20）的情况下，按照出现次数的降序排列，最后返回出现次数最多的前 5 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2726","我在使用LTS服务，已知表名为 `log`，该表包含字段不明确（未指定字段），我们想要统计日志表的总行数，并返回前 100 条记录。请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2727","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.msg.keyword`，我们想要从日志中提取消息内容的前 50 个字符（`labels.msg.keyword`），统计每个消息内容的出现次数，并按照出现次数的降序排列，返回前 10000 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2728","我在使用LTS服务，已知表名为 `log`，该表包含字段 `__time`，我们想要统计日志表的总行数，并返回前 100 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2729","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.msg.keyword`、`labels.msg_tag.keyword`、`labels.level.keyword`、`labels.type.keyword`、`labels.alarm_context__alarm_reason.keyword`、`labels.alarm_context__operate_content.keyword` 和 `labels.alarm_context__alarm_ext_msg.keyword`，我们想要统计日志中每组消息内容、消息标签、级别、类型、告警原因、操作内容和告警扩展信息的组合出现的次数，并按照出现次数的降序排列。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2730","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.msg_substring_.keyword` 和 `labels.err.keyword`，我们想要统计日志中每个不同的消息子字符串（`labels.msg_substring_.keyword`）和错误信息（`labels.err.keyword`）组合出现的次数，并按照出现次数的降序排列。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2731","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.status(long)`，我们想要统计日志中每个状态码（`labels.status(long)`）的出现次数，并计算其占总日志数量的百分比，最后按照出现次数的降序排列，返回数量最多的一条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2732","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.lv.keyword` 和 `labels.msg.keyword`，我们想要从日志中查询级别（`labels.lv.keyword`）和消息内容（`labels.msg.keyword`），并返回前 100 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2733","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.msg.keyword` 和 `labels.aid.keyword`，我们想要从日志中提取消息内容的前 200 个字符（`labels.msg.keyword`）和应用名（`labels.aid.keyword`），统计每组消息内容和应用名的组合出现的次数，并在满足子查询条件（日志表总行数大于等于 10）的情况下，按照出现次数的降序排列，最后返回出现次数最多的前 5 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2734","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.host.keyword` 和 `labels.uri.keyword`，我们想要统计日志中每个不同的域名（`labels.host.keyword` + `labels.uri.keyword`）出现的次数，并按照出现次数的降序排列，返回出现次数最多的前 10 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2735","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.msg_substring_.keyword`，我们想要统计日志中每个不同的消息子字符串（`labels.msg_substring_.keyword`）出现的次数，并按照出现次数的降序排列，返回出现次数最多的前 10 条记录。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2736","我在使用LTS服务，已知表名为 `log`，该表包含字段不明确（未指定字段），我们想要比较日志中今天和昨天的总行数，计算其比率，并返回比率、今天数量和昨天数量。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2737","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.req__path.keyword`，我们想要统计日志中每个不同的请求路径（`labels.req__path.keyword`）出现的次数，并按照出现次数的降序排列。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"
"2738","我在使用LTS服务，已知表名为 `log`，该表包含字段 `labels.msg_substring_.keyword`，我们想要从日志中提取消息子字符串的前 200 个字符（`labels.msg_substring_.keyword`），统计每个消息子字符串的出现次数，并按照出现次数的降序排列。  请帮我生成SQL语句。","LTS云服务使用","自然语言生成SQL"

